timestamp,elapsed_s,temperature_C,humidity_pct,speed_pct
2026-06-10 19:27:31,494.23,27.48,46.43,0.0
2026-06-10 19:27:32,495.28,27.46,46.44,0.0
2026-06-10 19:27:33,496.32,27.45,46.44,0.0
2026-06-10 19:27:34,497.37,27.47,46.44,0.0
2026-06-10 19:27:35,498.41,27.46,46.44,0.0
2026-06-10 19:27:36,499.46,27.45,46.44,0.0
2026-06-10 19:27:37,500.5,27.45,46.44,0.0
2026-06-10 19:27:38,501.55,27.47,46.43,0.0
2026-06-10 19:27:39,502.59,27.46,46.42,0.0
2026-06-10 19:27:41,503.64,27.45,46.42,0.0
2026-06-10 19:27:42,504.69,27.46,46.43,0.0
2026-06-10 19:27:43,505.73,27.45,46.42,0.0
2026-06-10 19:27:44,506.78,27.45,46.44,0.0
2026-06-10 19:27:45,507.82,27.46,46.4,0.0
2026-06-10 19:27:46,508.87,27.45,46.39,0.0
2026-06-10 19:27:47,509.91,27.45,46.4,0.0
2026-06-10 19:27:48,510.95,27.46,46.39,0.0
2026-06-10 19:27:49,512.0,27.45,46.38,0.0
2026-06-10 19:27:50,513.05,27.45,46.38,0.0
2026-06-10 19:27:51,514.09,27.45,46.38,0.0
2026-06-10 19:27:52,515.14,27.45,46.4,0.0
2026-06-10 19:27:53,516.18,27.44,46.43,0.0
2026-06-10 19:27:54,517.22,27.45,46.44,0.0
2026-06-10 19:27:55,518.27,27.45,46.48,0.0
2026-06-10 19:27:56,519.32,27.44,46.49,0.0
2026-06-10 19:27:57,520.36,27.46,46.49,0.0
2026-06-10 19:27:58,521.41,27.45,46.49,0.0
2026-06-10 19:27:59,522.45,27.45,46.48,0.0
2026-06-10 19:28:00,523.5,27.45,46.49,0.0
2026-06-10 19:28:01,524.54,27.45,46.48,0.0
2026-06-10 19:28:02,525.59,27.45,46.5,0.0
2026-06-10 19:28:04,526.63,27.45,46.5,0.0
2026-06-10 19:28:05,527.68,27.45,46.5,0.0
2026-06-10 19:28:06,528.72,27.44,46.51,0.0
2026-06-10 19:28:07,529.77,27.44,46.5,0.0
2026-06-10 19:28:08,530.81,27.45,46.49,0.0
2026-06-10 19:28:09,531.86,27.45,46.47,0.0
2026-06-10 19:28:10,532.9,27.45,46.47,0.0
2026-06-10 19:28:11,533.95,27.46,46.45,0.0
2026-06-10 19:28:12,534.99,27.45,46.42,0.0
2026-06-10 19:28:13,536.04,27.46,46.42,0.0
2026-06-10 19:28:14,537.08,27.45,46.42,0.0
2026-06-10 19:28:15,538.13,27.45,46.43,0.0
2026-06-10 19:28:16,539.17,27.45,46.49,0.0
2026-06-10 19:28:17,540.22,27.44,46.57,0.0
2026-06-10 19:28:18,541.27,27.45,46.65,0.0
2026-06-10 19:28:19,542.31,27.44,46.66,0.0
2026-06-10 19:28:20,543.36,27.45,46.67,0.0
2026-06-10 19:28:21,544.4,27.45,46.65,0.0
2026-06-10 19:28:22,545.44,27.43,46.65,0.0
2026-06-10 19:28:23,546.49,27.45,46.63,0.0
2026-06-10 19:28:24,547.54,27.45,46.61,0.0
2026-06-10 19:28:25,548.58,27.45,46.58,0.0
2026-06-10 19:28:27,549.63,27.45,46.57,0.0
2026-06-10 19:28:28,550.67,27.46,46.55,0.0
2026-06-10 19:28:29,551.71,27.44,46.53,0.0
2026-06-10 19:28:30,552.76,27.45,46.51,0.0
2026-06-10 19:28:31,553.81,27.45,46.49,0.0
2026-06-10 19:28:32,554.85,27.44,46.5,0.0
2026-06-10 19:28:33,555.9,27.45,46.49,0.0
2026-06-10 19:28:34,556.94,27.45,46.47,0.0
2026-06-10 19:28:35,557.99,27.45,46.49,0.0
2026-06-10 19:28:36,559.04,27.45,46.49,0.0
2026-06-10 19:28:37,560.08,27.44,46.51,0.0
2026-06-10 19:28:38,561.12,27.45,46.5,0.0
2026-06-10 19:28:39,562.17,27.45,46.5,0.0
2026-06-10 19:28:40,563.21,27.45,46.51,0.0
2026-06-10 19:28:41,564.26,27.42,46.51,0.0
2026-06-10 19:28:42,565.3,27.45,46.52,0.0
2026-06-10 19:28:43,566.35,27.43,46.53,0.0
2026-06-10 19:28:44,567.39,27.44,46.53,0.0
2026-06-10 19:28:45,568.44,27.46,46.51,0.0
2026-06-10 19:28:46,569.48,27.44,46.53,0.0
2026-06-10 19:28:47,570.53,27.46,46.5,0.0
2026-06-10 19:28:48,571.58,27.46,46.51,0.0
2026-06-10 19:28:50,572.62,27.44,46.5,0.0
2026-06-10 19:28:51,573.67,27.45,46.5,0.0
2026-06-10 19:28:52,574.71,27.45,46.49,0.0
2026-06-10 19:28:53,575.75,27.44,46.5,0.0
2026-06-10 19:28:54,576.8,27.45,46.48,0.0
2026-06-10 19:28:55,577.85,27.44,46.49,0.0
2026-06-10 19:28:56,578.89,27.45,46.46,0.0
2026-06-10 19:28:57,579.94,27.45,46.45,0.0
2026-06-10 19:28:58,580.98,27.45,46.44,0.0
2026-06-10 19:28:59,582.02,27.45,46.44,0.0
2026-06-10 19:29:00,583.07,27.45,46.44,0.0
2026-06-10 19:29:01,584.12,27.45,46.44,0.0
2026-06-10 19:29:02,585.16,27.45,46.43,0.0
2026-06-10 19:29:03,586.21,27.45,46.41,0.0
2026-06-10 19:29:04,587.25,27.44,46.42,0.0
2026-06-10 19:29:05,588.3,27.45,46.4,0.0
2026-06-10 19:29:06,589.34,27.45,46.4,0.0
2026-06-10 19:29:07,590.39,27.47,46.42,0.0
2026-06-10 19:29:08,591.43,27.44,46.41,0.0
2026-06-10 19:29:09,592.48,27.46,46.44,0.0
2026-06-10 19:29:10,593.53,27.45,46.41,0.0
2026-06-10 19:29:11,594.57,27.45,46.4,0.0
2026-06-10 19:29:12,595.61,27.45,46.4,0.0
2026-06-10 19:29:14,596.66,27.45,46.4,0.0
2026-06-10 19:29:15,597.7,27.44,46.4,0.0
2026-06-10 19:29:16,598.75,27.45,46.4,0.0
2026-06-10 19:29:17,599.79,27.46,46.38,0.0
2026-06-10 19:29:18,600.84,27.45,46.4,0.0
2026-06-10 19:29:19,601.89,27.45,46.4,0.0
2026-06-10 19:29:20,602.93,27.46,46.39,0.0
2026-06-10 19:29:21,603.97,27.44,46.42,0.0
2026-06-10 19:29:22,605.02,27.45,46.4,0.0
2026-06-10 19:29:23,606.06,27.46,46.41,0.0
2026-06-10 19:29:24,607.11,27.45,46.43,0.0
2026-06-10 19:29:25,608.16,27.45,46.47,0.0
2026-06-10 19:29:26,609.2,27.45,46.49,0.0
2026-06-10 19:29:27,610.25,27.45,46.51,0.0
2026-06-10 19:29:28,611.29,27.45,46.55,0.0
2026-06-10 19:29:29,612.34,27.45,46.58,0.0
2026-06-10 19:29:30,613.38,27.45,46.6,0.0
2026-06-10 19:29:31,614.43,27.45,46.64,0.0
2026-06-10 19:29:32,615.47,27.44,46.67,0.0
2026-06-10 19:29:33,616.52,27.45,46.71,0.0
2026-06-10 19:29:34,617.56,27.45,46.73,0.0
2026-06-10 19:29:35,618.61,27.45,46.78,0.0
2026-06-10 19:29:37,619.65,27.46,46.79,0.0
2026-06-10 19:29:38,620.7,27.46,46.85,0.0
2026-06-10 19:29:39,621.74,27.47,46.87,0.0
2026-06-10 19:29:40,622.79,27.45,46.9,0.0
2026-06-10 19:29:41,623.83,27.45,46.93,0.0
2026-06-10 19:29:42,624.88,27.46,46.94,0.0
2026-06-10 19:29:43,625.92,27.46,46.95,0.0
2026-06-10 19:29:44,626.97,27.47,46.94,0.0
2026-06-10 19:29:45,628.01,27.46,46.9,0.0
2026-06-10 19:29:46,629.06,27.47,46.89,0.0
2026-06-10 19:29:47,630.11,27.46,46.88,0.0
2026-06-10 19:29:48,631.15,27.48,46.89,0.0
2026-06-10 19:29:49,632.2,27.47,46.92,0.0
2026-06-10 19:29:50,633.24,27.45,46.9,0.0
2026-06-10 19:29:51,634.28,27.46,46.9,0.0
2026-06-10 19:29:52,635.33,27.45,46.87,0.0
2026-06-10 19:29:53,636.38,27.46,46.85,0.0
2026-06-10 19:29:54,637.42,27.47,46.83,0.0
2026-06-10 19:29:55,638.47,27.45,46.81,0.0
2026-06-10 19:29:56,639.51,27.45,46.8,0.0
2026-06-10 19:29:57,640.55,27.48,46.78,0.0
2026-06-10 19:29:58,641.6,27.46,46.74,0.0
2026-06-10 19:30:00,642.65,27.48,46.73,0.0
2026-06-10 19:30:01,643.69,27.47,46.71,0.0
2026-06-10 19:30:02,644.74,27.47,46.7,0.0
2026-06-10 19:30:03,645.78,27.48,46.68,0.0
2026-06-10 19:30:04,646.83,27.48,46.67,0.0
2026-06-10 19:30:05,647.87,27.47,46.62,0.0
2026-06-10 19:30:06,648.92,27.48,46.58,0.0
2026-06-10 19:30:07,649.96,27.48,46.57,0.0
2026-06-10 19:30:08,651.01,27.47,46.54,0.0
2026-06-10 19:30:09,652.05,27.48,46.51,0.0
2026-06-10 19:30:10,653.1,27.46,46.53,0.0
2026-06-10 19:30:11,654.14,27.48,46.5,0.0
2026-06-10 19:30:12,655.19,27.49,46.47,0.0
2026-06-10 19:30:13,656.24,27.48,46.47,0.0
2026-06-10 19:30:14,657.28,27.48,46.45,0.0
2026-06-10 19:30:15,658.32,27.48,46.43,0.0
2026-06-10 19:30:16,659.37,27.48,46.44,0.0
2026-06-10 19:30:17,660.42,27.5,46.43,0.0
2026-06-10 19:30:18,661.46,27.48,46.44,0.0
2026-06-10 19:30:19,662.51,27.48,46.45,0.0
2026-06-10 19:30:20,663.55,27.49,46.47,0.0
2026-06-10 19:30:21,664.6,27.49,46.49,0.0
2026-06-10 19:30:23,665.64,27.48,46.48,0.0
2026-06-10 19:30:24,666.69,27.49,46.49,0.0
2026-06-10 19:30:25,667.73,27.48,46.48,0.0
2026-06-10 19:30:26,668.78,27.47,46.48,0.0
2026-06-10 19:30:27,669.82,27.49,46.47,0.0
2026-06-10 19:30:28,670.86,27.49,46.47,0.0
2026-06-10 19:30:29,671.91,27.48,46.45,0.0
2026-06-10 19:30:30,672.96,27.47,46.46,0.0
2026-06-10 19:30:31,674.0,27.49,46.44,0.0
2026-06-10 19:30:32,675.05,27.47,46.45,0.0
2026-06-10 19:30:33,676.09,27.48,46.45,0.0
2026-06-10 19:30:34,677.14,27.47,46.45,0.0
2026-06-10 19:30:35,678.18,27.48,46.47,0.0
2026-06-10 19:30:36,679.23,27.49,46.47,0.0
2026-06-10 19:30:37,680.27,27.48,46.48,0.0
2026-06-10 19:30:38,681.32,27.51,46.51,0.0
2026-06-10 19:30:39,682.36,27.48,46.51,0.0
2026-06-10 19:30:40,683.41,27.48,46.53,0.0
2026-06-10 19:30:41,684.45,27.5,46.52,0.0
2026-06-10 19:30:42,685.5,27.49,46.5,0.0
2026-06-10 19:30:43,686.54,27.48,46.51,0.0
2026-06-10 19:30:44,687.59,27.49,46.5,0.0
2026-06-10 19:30:46,688.64,27.49,46.49,0.0
2026-06-10 19:30:47,689.68,27.49,46.47,0.0
2026-06-10 19:30:48,690.72,27.49,46.46,0.0
2026-06-10 19:30:49,691.77,27.49,46.46,0.0
2026-06-10 19:30:50,692.81,27.49,46.43,0.0
2026-06-10 19:30:51,693.86,27.49,46.4,0.0
2026-06-10 19:30:52,694.91,27.49,46.4,0.0
2026-06-10 19:30:53,695.95,27.49,46.41,0.0
2026-06-10 19:30:54,697.0,27.49,46.41,0.0
2026-06-10 19:30:55,698.04,27.49,46.39,0.0
2026-06-10 19:30:56,699.09,27.49,46.38,0.0
2026-06-10 19:30:57,700.13,27.5,46.36,0.0
2026-06-10 19:30:58,701.18,27.5,46.38,0.0
2026-06-10 19:30:59,702.22,27.5,46.37,0.0
2026-06-10 19:31:00,703.27,27.49,46.36,0.0
2026-06-10 19:31:01,704.31,27.49,46.37,0.0
2026-06-10 19:31:02,705.36,27.49,46.36,0.0
2026-06-10 19:31:03,706.4,27.49,46.36,0.0
2026-06-10 19:31:04,707.45,27.49,46.38,0.0
2026-06-10 19:31:05,708.49,27.5,46.39,0.0
2026-06-10 19:31:06,709.54,27.49,46.4,0.0
2026-06-10 19:31:07,710.58,27.5,46.4,0.0
2026-06-10 19:31:09,711.63,27.49,46.4,0.0
2026-06-10 19:31:10,712.67,27.47,46.41,0.0
2026-06-10 19:31:11,713.72,27.49,46.41,0.0
2026-06-10 19:31:12,714.76,27.49,46.41,0.0
2026-06-10 19:31:13,715.81,27.49,46.4,0.0
2026-06-10 19:31:14,716.85,27.49,46.37,0.0
2026-06-10 19:31:15,717.9,27.49,46.37,0.0
2026-06-10 19:31:16,718.94,27.5,46.33,0.0
2026-06-10 19:31:17,719.99,27.49,46.34,0.0
2026-06-10 19:31:18,721.03,27.49,46.33,0.0
2026-06-10 19:31:19,722.08,27.49,46.33,0.0
2026-06-10 19:31:20,723.12,27.49,46.34,0.0
2026-06-10 19:31:21,724.17,27.5,46.35,0.0
2026-06-10 19:31:22,725.22,27.5,46.33,0.0
2026-06-10 19:31:23,726.26,27.49,46.33,0.0
2026-06-10 19:31:24,727.31,27.5,46.34,0.0
2026-06-10 19:31:25,728.35,27.5,46.33,0.0
2026-06-10 19:31:26,729.4,27.49,46.32,0.0
2026-06-10 19:31:27,730.44,27.49,46.32,0.0
2026-06-10 19:31:28,731.49,27.49,46.33,0.0
2026-06-10 19:31:29,732.53,27.5,46.34,0.0
2026-06-10 19:31:30,733.58,27.49,46.36,0.0
2026-06-10 19:31:32,734.62,27.49,46.38,0.0
2026-06-10 19:31:33,735.67,27.5,46.38,0.0
2026-06-10 19:31:34,736.71,27.5,46.4,0.0
2026-06-10 19:31:35,737.76,27.49,46.4,0.0
2026-06-10 19:31:36,738.8,27.5,46.37,0.0
2026-06-10 19:31:37,739.85,27.5,46.37,0.0
2026-06-10 19:31:38,740.89,27.51,46.36,0.0
2026-06-10 19:31:39,741.94,27.49,46.34,0.0
2026-06-10 19:31:40,742.98,27.5,46.33,0.0
2026-06-10 19:31:41,744.03,27.49,46.32,0.0
2026-06-10 19:31:42,745.07,27.49,46.31,0.0
2026-06-10 19:31:43,746.12,27.5,46.3,0.0
2026-06-10 19:31:44,747.17,27.5,46.29,0.0
2026-06-10 19:31:45,748.21,27.5,46.32,0.0
2026-06-10 19:31:46,749.25,27.51,46.34,0.0
2026-06-10 19:31:47,750.3,27.5,46.4,0.0
2026-06-10 19:31:48,751.34,27.5,46.43,0.0
2026-06-10 19:31:49,752.39,27.5,46.46,0.0
2026-06-10 19:31:50,753.44,27.51,46.46,0.0
2026-06-10 19:31:51,754.48,27.49,46.48,0.0
2026-06-10 19:31:52,755.53,27.51,46.5,0.0
2026-06-10 19:31:53,756.57,27.51,46.5,0.0
2026-06-10 19:31:54,757.61,27.49,46.51,0.0
2026-06-10 19:31:56,758.66,27.5,46.51,0.0
2026-06-10 19:31:57,759.71,27.49,46.53,0.0
2026-06-10 19:31:58,760.75,27.5,46.52,0.0
2026-06-10 19:31:59,761.8,27.51,46.53,0.0
2026-06-10 19:32:00,762.84,27.49,46.57,0.0
2026-06-10 19:32:01,763.89,27.49,46.56,0.0
2026-06-10 19:32:02,764.93,27.51,46.6,0.0
2026-06-10 19:32:03,765.98,27.5,46.62,0.0
2026-06-10 19:32:04,767.02,27.51,46.63,0.0
2026-06-10 19:32:05,768.07,27.5,46.59,0.0
2026-06-10 19:32:06,769.11,27.52,46.58,0.0
2026-06-10 19:32:07,770.16,27.51,46.56,0.0
2026-06-10 19:32:08,771.21,27.51,46.54,0.0
2026-06-10 19:32:09,772.25,27.5,46.52,0.0
2026-06-10 19:32:10,773.29,27.51,46.51,0.0
2026-06-10 19:32:11,774.34,27.51,46.49,0.0
2026-06-10 19:32:12,775.38,27.51,46.49,0.0
2026-06-10 19:32:13,776.43,27.53,46.49,0.0
2026-06-10 19:32:14,777.48,27.49,46.46,0.0
2026-06-10 19:32:15,778.52,27.51,46.46,0.0
2026-06-10 19:32:16,779.56,27.51,46.49,0.0
2026-06-10 19:32:17,780.61,27.51,46.51,0.0
2026-06-10 19:32:19,781.65,27.5,46.5,0.0
2026-06-10 19:32:20,782.7,27.51,46.49,0.0
2026-06-10 19:32:21,783.75,27.51,46.46,0.0
2026-06-10 19:32:22,784.79,27.53,46.44,0.0
2026-06-10 19:32:23,785.83,27.49,46.43,0.0
2026-06-10 19:32:24,786.88,27.51,46.41,0.0
2026-06-10 19:32:25,787.93,27.52,46.42,0.0
2026-06-10 19:32:26,788.97,27.5,46.44,0.0
2026-06-10 19:32:27,790.02,27.51,46.44,0.0
2026-06-10 19:32:28,791.06,27.51,46.46,0.0
2026-06-10 19:32:29,792.11,27.52,46.44,0.0
2026-06-10 19:32:30,793.15,27.49,46.46,0.0
2026-06-10 19:32:31,794.2,27.51,46.44,0.0
2026-06-10 19:32:32,795.24,27.51,46.45,0.0
2026-06-10 19:32:33,796.29,27.53,46.44,0.0
2026-06-10 19:32:34,797.33,27.52,46.41,0.0
2026-06-10 19:32:35,798.38,27.52,46.4,0.0
2026-06-10 19:32:36,799.42,27.51,46.41,0.0
2026-06-10 19:32:37,800.47,27.51,46.39,0.0
2026-06-10 19:32:38,801.51,27.52,46.36,0.0
2026-06-10 19:32:39,802.56,27.51,46.35,0.0
2026-06-10 19:32:40,803.6,27.52,46.33,0.0
2026-06-10 19:32:42,804.65,27.51,46.32,0.0
2026-06-10 19:32:43,805.69,27.51,46.32,0.0
2026-06-10 19:32:44,806.74,27.51,46.36,0.0
2026-06-10 19:32:45,807.78,27.51,46.39,0.0
2026-06-10 19:32:46,808.83,27.51,46.41,0.0
2026-06-10 19:32:47,809.87,27.53,46.45,0.0
2026-06-10 19:32:48,810.92,27.51,46.47,0.0
2026-06-10 19:32:49,811.96,27.53,46.47,0.0
2026-06-10 19:32:50,813.01,27.51,46.48,0.0
2026-06-10 19:32:51,814.06,27.53,46.45,0.0
2026-06-10 19:32:52,815.1,27.52,46.45,0.0
2026-06-10 19:32:53,816.14,27.53,46.42,0.0
2026-06-10 19:32:54,817.19,27.52,46.42,0.0
2026-06-10 19:32:55,818.24,27.51,46.39,0.0
2026-06-10 19:32:56,819.28,27.5,46.42,0.0
2026-06-10 19:32:57,820.33,27.52,46.43,0.0
2026-06-10 19:32:58,821.37,27.52,46.42,0.0
2026-06-10 19:32:59,822.42,27.53,46.39,0.0
2026-06-10 19:33:00,823.46,27.52,46.38,0.0
2026-06-10 19:33:01,824.51,27.51,46.36,0.0
2026-06-10 19:33:02,825.55,27.52,46.33,0.0
2026-06-10 19:33:03,826.6,27.52,46.35,0.0
2026-06-10 19:33:05,827.64,27.53,46.39,0.0
2026-06-10 19:33:06,828.69,27.52,46.38,0.0
2026-06-10 19:33:07,829.73,27.53,46.37,0.0
2026-06-10 19:33:08,830.78,27.53,46.36,0.0
2026-06-10 19:33:09,831.82,27.51,46.34,0.0
2026-06-10 19:33:10,832.87,27.53,46.33,0.0
2026-06-10 19:33:11,833.91,27.53,46.32,0.0
2026-06-10 19:33:12,834.96,27.53,46.31,0.0
2026-06-10 19:33:13,836.01,27.52,46.34,0.0
2026-06-10 19:33:14,837.05,27.53,46.36,0.0
2026-06-10 19:33:15,838.09,27.52,46.38,0.0
2026-06-10 19:33:16,839.14,27.53,46.41,0.0
2026-06-10 19:33:17,840.18,27.51,46.44,0.0
2026-06-10 19:33:18,841.23,27.53,46.46,0.0
2026-06-10 19:33:19,842.28,27.53,46.46,0.0
2026-06-10 19:33:20,843.32,27.53,46.46,0.0
2026-06-10 19:33:21,844.37,27.51,46.48,0.0
2026-06-10 19:33:22,845.41,27.53,46.47,0.0
2026-06-10 19:33:23,846.45,27.53,46.49,0.0
2026-06-10 19:33:24,847.5,27.52,46.46,0.0
2026-06-10 19:33:25,848.55,27.52,46.47,0.0
2026-06-10 19:33:26,849.59,27.53,46.45,0.0
2026-06-10 19:33:28,850.64,27.53,46.45,0.0
2026-06-10 19:33:29,851.68,27.53,46.43,0.0
2026-06-10 19:33:30,852.73,27.53,46.41,0.0
2026-06-10 19:33:31,853.77,27.53,46.39,0.0
2026-06-10 19:33:32,854.82,27.53,46.39,0.0
2026-06-10 19:33:33,855.86,27.52,46.36,0.0
2026-06-10 19:33:34,856.91,27.53,46.34,0.0
2026-06-10 19:33:35,857.95,27.53,46.32,0.0
2026-06-10 19:33:36,859.0,27.53,46.3,0.0
2026-06-10 19:33:37,860.04,27.52,46.32,0.0
2026-06-10 19:33:38,861.09,27.53,46.31,0.0
2026-06-10 19:33:39,862.13,27.53,46.3,0.0
2026-06-10 19:33:40,863.18,27.52,46.3,0.0
2026-06-10 19:33:41,864.22,27.53,46.3,0.0
2026-06-10 19:33:42,865.27,27.52,46.3,0.0
2026-06-10 19:33:43,866.31,27.53,46.3,0.0
2026-06-10 19:33:44,867.36,27.55,46.34,0.0
2026-06-10 19:33:45,868.4,27.53,46.37,0.0
2026-06-10 19:33:46,869.45,27.55,46.4,0.0
2026-06-10 19:33:47,870.5,27.53,46.4,0.0
2026-06-10 19:33:48,871.54,27.52,46.4,0.0
2026-06-10 19:33:49,872.59,27.53,46.36,0.0
2026-06-10 19:33:51,873.63,27.53,46.36,0.0
2026-06-10 19:33:52,874.67,27.52,46.34,0.0
2026-06-10 19:33:53,875.72,27.52,46.3,0.0
2026-06-10 19:33:54,876.77,27.53,46.3,0.0
2026-06-10 19:33:55,877.81,27.55,46.27,0.0
2026-06-10 19:33:56,878.86,27.53,46.25,0.0
2026-06-10 19:33:57,879.9,27.53,46.23,0.0
2026-06-10 19:33:58,880.95,27.53,46.22,0.0
2026-06-10 19:33:59,881.99,27.53,46.22,0.0
2026-06-10 19:34:00,883.04,27.54,46.22,0.0
2026-06-10 19:34:01,884.08,27.53,46.23,0.0
2026-06-10 19:34:02,885.13,27.53,46.24,0.0
2026-06-10 19:34:03,886.17,27.53,46.25,0.0
2026-06-10 19:34:04,887.22,27.53,46.27,0.0
2026-06-10 19:34:05,888.26,27.53,46.26,0.0
2026-06-10 19:34:06,889.31,27.53,46.28,0.0
2026-06-10 19:34:07,890.35,27.53,46.27,0.0
2026-06-10 19:34:08,891.4,27.53,46.27,0.0
2026-06-10 19:34:09,892.44,27.53,46.29,0.0
2026-06-10 19:34:10,893.49,27.53,46.31,0.0
2026-06-10 19:34:11,894.53,27.53,46.3,0.0
2026-06-10 19:34:12,895.58,27.53,46.32,0.0
2026-06-10 19:34:14,896.62,27.54,46.31,0.0
2026-06-10 19:34:15,897.67,27.53,46.3,0.0
2026-06-10 19:34:16,898.71,27.51,46.31,0.0
2026-06-10 19:34:17,899.76,27.53,46.3,0.0
2026-06-10 19:34:18,900.81,27.52,46.3,0.0
2026-06-10 19:34:19,901.85,27.52,46.3,0.0
2026-06-10 19:34:20,902.9,27.53,46.35,0.0
2026-06-10 19:34:21,903.94,27.53,46.49,0.0
2026-06-10 19:34:22,904.98,27.53,46.61,0.0
2026-06-10 19:34:23,906.03,27.55,46.76,0.0
2026-06-10 19:34:24,907.08,27.53,46.88,0.0
2026-06-10 19:34:25,908.12,27.53,46.97,0.0
2026-06-10 19:34:26,909.17,27.51,47.02,0.0
2026-06-10 19:34:27,910.21,27.53,47.02,0.0
2026-06-10 19:34:28,911.25,27.54,47.0,0.0
2026-06-10 19:34:29,912.3,27.53,46.97,0.0
2026-06-10 19:34:30,913.35,27.54,46.94,0.0
